"","source","target","Rval","Pval"
"7621","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__norank_f__Peptococcaceae;s__unclassified_g__norank_f__Peptococcaceae; OTU3755",0.335021896375312,0.03
"7622","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola;s__unclassified_g__Paludicola; OTU5580",0.409480372389485,0.01
"7627","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_sp._N15.MGS-57_g__Ruminococcus; OTU5446",0.419361716550431,0.01
"7630","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__norank_f__Ruminococcaceae;s__unclassified_g__norank_f__Ruminococcaceae; OTU5874",0.328967613300133,0.01
"7631","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__unclassified_g__Fournierella; OTU1739",0.301733743122524,0.04
"7634","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_torques_group;s__unclassified_g__Ruminococcus_torques_group; OTU1062",0.379644067448398,0.02
"7639","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__unclassified_g__Lachnoclostridium; OTU5403",0.706178103155696,0.01
"7640","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU7782",0.509621104416722,0.01
"7641","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__unclassified_f__Anaerovoracaceae;s__unclassified_f__Anaerovoracaceae; OTU5811",0.569498063197409,0.01
"7644","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__unclassified_c__Clostridia;f__unclassified_c__Clostridia;g__unclassified_c__Clostridia;s__unclassified_c__Clostridia; OTU8029",0.44357825098378,0.01
"7648","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__unclassified_f__Oscillospiraceae;s__unclassified_f__Oscillospiraceae; OTU7608",0.547129603613063,0.01
"7652","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;s__Enorma_phocaeensis; OTU6913",0.633590781206898,0.01
"7654","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__unclassified_f__Peptostreptococcaceae;s__unclassified_f__Peptostreptococcaceae; OTU8803",0.406520525866482,0.01
"7657","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__norank_o__Clostridia_vadinBB60_group;g__norank_f__norank_o__Clostridia_vadinBB60_group;s__uncultured_organism_g__norank_f__norank_o__Clostridia_vadinBB60_group; OTU7232",0.340076323030052,0.01
"7659","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__unclassified_g__Alistipes; OTU7567",0.425768191438641,0.01
"7660","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU7169",0.370667518162585,0.01
"7662","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_hallii_group;s__uncultured_bacterium_g__Eubacterium_hallii_group; OTU5520",0.454667759015415,0.01
"7663","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU7162",0.478701701828035,0.01
"7669","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sp._SB5; OTU7420",0.680327606890039,0.01
"7673","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__uncultured_bacterium_g__Christensenellaceae_R-7_group; OTU5932",0.585667957384396,0.01
"7678","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis;s__Anaerofustis_sp._Marseille-P2832; OTU5784",0.348611747318205,0.02
"7680","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__unclassified_g__Alistipes; OTU227",0.491844785817954,0.01
"7686","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__unclassified_g__Blautia; OTU190",0.719096311741991,0.01
"7688","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__unclassified_p__Firmicutes;o__unclassified_p__Firmicutes;f__unclassified_p__Firmicutes;g__unclassified_p__Firmicutes;s__unclassified_p__Firmicutes; OTU7140",0.346040163213171,0.04
"7689","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__uncultured_Firmicutes_bacterium_g__Phascolarctobacterium; OTU6134",0.409407964499195,0.04
"7690","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_aviarius; OTU6568",0.453099543725059,0.01
"7691","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU5873",0.35453322223355,0.02
"7694","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__uncultured_bacterium_g__Monoglobus; OTU7451",0.329981135278263,0.02
"7696","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group;s__unclassified_g__Family_XIII_AD3011_group; OTU7007",0.281438568901142,0.04
"7699","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__unclassified_o__Bacteroidales;g__unclassified_o__Bacteroidales;s__unclassified_o__Bacteroidales; OTU7761",0.393462866451345,0.03
"7701","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__norank_o__Clostridia_vadinBB60_group;g__norank_f__norank_o__Clostridia_vadinBB60_group;s__unclassified_g__norank_f__norank_o__Clostridia_vadinBB60_group; OTU7027",0.35570627716976,0.02
"7703","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__uncultured_bacterium_g__Enterorhabdus; OTU5887",0.518067959238373,0.01
"7704","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__uncultured_bacterium_g__Rikenellaceae_RC9_gut_group; OTU6981",0.364504756901437,0.01
"7705","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uncultured_Bacteroidales_bacterium_g__Bacteroides; OTU6340",0.355676716864886,0.03
"7706","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU5357",0.575270080253581,0.01
"7707","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__unclassified_g__Rikenellaceae_RC9_gut_group; OTU5162",0.333848880583404,0.02
"7708","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__unclassified_g__Monoglobus; OTU6099",0.609332847196443,0.01
"7709","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group;s__unclassified_g__Lachnospiraceae_FCS020_group; OTU9208",0.56773660019195,0.01
"7710","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU6807",0.575867295618961,0.01
"7711","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__gut_metagenome_g__Desulfovibrio; OTU4864",0.649204567710957,0.01
"7713","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575;s__uncultured_bacterium_g__GCA-900066575; OTU5317",0.547138206014692,0.01
"7717","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__norank_f__Muribaculaceae;s__uncultured_bacterium_g__norank_f__Muribaculaceae; OTU7593",0.29515506629746,0.03
"7718","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU1426",0.512390040085312,0.01
"7721","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU8938",0.590536837835099,0.01
"7722","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__unclassified_f__Prevotellaceae;s__unclassified_f__Prevotellaceae; OTU6429",0.352777952086305,0.01
"7723","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__norank_f__Oscillospiraceae;s__unclassified_g__norank_f__Oscillospiraceae; OTU266",0.521633860052178,0.01
"7724","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__unclassified_g__Bacteroides; OTU4975",0.372449133451476,0.01
"7727","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU6890",0.383186913374555,0.01
"7729","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU7768",0.433863644830559,0.01
"7732","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU8904",0.534628839106866,0.01
"7735","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU2431",0.419524185353981,0.01
"7736","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__unclassified_g__Fournierella; OTU5088",0.401896541576051,0.01
"7740","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Mordavella_sp._Marseille-P3756; OTU5728",0.632684835983638,0.01
"7742","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_aviarius_subsp._araffinosus; OTU4885",0.407877873568878,0.01
"7746","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__unclassified_k__norank_d__Bacteria;c__unclassified_k__norank_d__Bacteria;o__unclassified_k__norank_d__Bacteria;f__unclassified_k__norank_d__Bacteria;g__unclassified_k__norank_d__Bacteria;s__unclassified_k__norank_d__Bacteria; OTU5453",0.758094003657107,0.01
"7747","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__unclassified_g__Bacteroides; OTU4890",0.687735468443879,0.01
"7748","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Eubacterium_coprostanoligenes_group;g__norank_f__Eubacterium_coprostanoligenes_group;s__gut_metagenome_g__norank_f__Eubacterium_coprostanoligenes_group; OTU6973",0.331276553354061,0.02
"7749","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__unclassified_f__Barnesiellaceae;s__unclassified_f__Barnesiellaceae; OTU7401",0.466508119587491,0.01
"7751","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__unclassified_g__Butyricicoccus; OTU7998",0.409258748560806,0.02
"7752","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__unclassified_g__Bacteroides; OTU8296",0.534051591407872,0.01
"7753","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__unclassified_f__Oscillospiraceae;s__unclassified_f__Oscillospiraceae; OTU1131",0.376774507342066,0.03
"7755","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__gut_metagenome_g__Lactobacillus; OTU3131",0.489792734739966,0.01
"7758","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__uncultured_bacterium_g__Subdoligranulum; OTU6528",0.414349781944793,0.01
"7762","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__unclassified_k__norank_d__Bacteria;c__unclassified_k__norank_d__Bacteria;o__unclassified_k__norank_d__Bacteria;f__unclassified_k__norank_d__Bacteria;g__unclassified_k__norank_d__Bacteria;s__unclassified_k__norank_d__Bacteria; OTU6951",0.380047537364443,0.04
"7765","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__norank_o__Gastranaerophilales;g__norank_f__norank_o__Gastranaerophilales;s__uncultured_bacterium_g__norank_f__norank_o__Gastranaerophilales; OTU5984",0.353479687566975,0.02
"7767","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU8750",0.569362019856748,0.01
"7768","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group;s__uncultured_bacterium_g__Family_XIII_AD3011_group; OTU7231",0.428403494738706,0.02
"7770","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__unclassified_f__Ruminococcaceae;s__unclassified_f__Ruminococcaceae; OTU5431",0.33528549281839,0.04
"7772","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__unclassified_c__Clostridia;f__unclassified_c__Clostridia;g__unclassified_c__Clostridia;s__unclassified_c__Clostridia; OTU5212",0.496668604758501,0.01
"7774","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__unclassified_g__Blautia; OTU5926",0.311249971360956,0.04
"7776","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__unclassified_o__Bacteroidales;g__unclassified_o__Bacteroidales;s__unclassified_o__Bacteroidales; OTU8295",0.659210058101209,0.01
"7778","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__uncultured_bacterium_g__Faecalibacterium; OTU8944",0.62512496930005,0.01
"7779","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU5337",0.678381241152606,0.01
"7780","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU5330",0.364936524042913,0.02
"7781","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU5331",0.41853789296514,0.01
"7782","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__unclassified_g__Olsenella; OTU242",0.58704240049158,0.01
"7785","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Mogibacterium_sp._Marseille-P2645; OTU6958",0.409659503445044,0.01
"7786","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__unclassified_g__Olsenella; OTU6110",0.648287309231434,0.01
"7788","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__unclassified_p__Firmicutes;o__unclassified_p__Firmicutes;f__unclassified_p__Firmicutes;g__unclassified_p__Firmicutes;s__unclassified_p__Firmicutes; OTU5722",0.554284003371249,0.01
"7790","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sp._Marseille-P3166; OTU6421",0.378840469181814,0.02
"7794","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009;s__unclassified_g__UCG-009; OTU5956",0.468483352715144,0.01
"7795","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__unclassified_c__Clostridia;f__unclassified_c__Clostridia;g__unclassified_c__Clostridia;s__unclassified_c__Clostridia; OTU8892",0.432695116529639,0.01
"7799","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU2412",0.420475119286815,0.01
"7800","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__uncultured_bacterium_g__Peptococcus; OTU126",0.589550596190928,0.01
"7803","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU7125",0.337394147853324,0.04
"7804","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_aviarius; OTU8087",0.308456339146983,0.01
"7806","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU7400",0.395951107186596,0.03
"7808","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_torques_group;s__unclassified_g__Ruminococcus_torques_group; OTU5463",0.468287697485424,0.01
"7811","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__uncultured_bacterium_g__Parabacteroides; OTU6977",0.4140974571507,0.01
"7813","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__unclassified_p__Firmicutes;o__unclassified_p__Firmicutes;f__unclassified_p__Firmicutes;g__unclassified_p__Firmicutes;s__unclassified_p__Firmicutes; OTU6351",0.706947583917067,0.01
"7816","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU8340",0.519509627880611,0.01
"7818","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__unclassified_g__Blautia; OTU5277",0.401591548584988,0.02
"7819","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU9001",0.324217460603399,0.03
"7820","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__unclassified_f__Oscillospiraceae;s__unclassified_f__Oscillospiraceae; OTU7925",0.389670710149247,0.04
"7823","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__uncultured_Subdoligranulum_sp.; OTU5776",0.309049606078878,0.04
"7825","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__uncultured_organism_g__Subdoligranulum; OTU6611",0.538469517607015,0.01
"7826","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU2385",0.493323881114256,0.01
"7827","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__unclassified_g__Subdoligranulum; OTU2933",0.456268424417232,0.02
"7829","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__unclassified_g__Blautia; OTU7824",0.516495055940726,0.01
"7830","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__unclassified_g__Peptococcus; OTU5345",0.316605195113919,0.01
"7831","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU8148",0.605664536234222,0.01
"7835","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__unclassified_g__Oscillibacter; OTU6127",0.403658585744193,0.01
"7837","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia_glucerasea; OTU2121",0.400082098061004,0.01
"7838","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__norank_f__Ruminococcaceae;s__unclassified_g__norank_f__Ruminococcaceae; OTU987",0.358608949640192,0.01
"7840","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__unclassified_g__Alistipes; OTU6244",0.588709797730439,0.01
"7842","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU8999",0.397687613224823,0.01
"7845","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU6098",0.394983937031608,0.02
"7846","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU6090",0.468548003625836,0.01
"7855","Mat. Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__norank_o__Oscillospirales;g__Hydrogenoanaerobacterium;s__unclassified_g__Hydrogenoanaerobacterium; OTU4994",0.473131952220009,0.01
